ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.25,True,10000000,16,True,YCSB,False,0,383052,15,33145,0,0,0,0,47381,68.0221,337703.0,20.4346,8.24162,4.1619,0,0,1.6167,18.6062,29.5694,0,0,0,0,0,2.05153,1435702,0,1231000
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,True,YCSB,False,0,12,1,143470,0,0,0,0,143474,229.53400000000002,111518.0,0.00610972,2.14387,0.0,0,0,4.08502,19.3029,0.040975199999999996,0,0,0,0,183425610,196.989,1599823,0,1599822
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,True,YCSB,False,0,0,0,146558,0,0,0,0,146558,234.135,109171.0,0.0,2.5175099999999997,0.0165988,0,0,3.87589,20.2454,0.031681400000000005,0,0,0,0,0,201.072,1597555,0,1597554
50000,0,False,BAMBOO,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.5,True,10000000,16,True,YCSB,False,0,1448411,16,29426,0,0,0,0,97580,150.123,163982.0,104.84700000000001,7.21975,2.68483,0,0,1.83412,13.9277,111.58200000000001,0,0,0,0,0,0.0754746,1538588,0,434568
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.5,True,10000000,16,True,YCSB,False,0,1282896,16,39434,0,0,0,0,93829,134.95,170540.0,78.2273,7.26508,2.6802599999999996,0,0,1.48947,11.6999,98.8476,0,0,0,0,0,0.14351,1438397,0,598100
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,True,YCSB,False,0,3,1,223552,0,0,0,0,223553,357.67900000000003,71571.3,0.00114255,1.9071,0.0,0,0,4.49477,18.4881,0.0393474,0,0,0,0,171956765,325.626,1599974,0,1599973
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,True,YCSB,False,0,0,0,223774,0,0,0,0,223774,357.814,71500.5,0.0,2.28081,0.016277899999999998,0,0,3.9319800000000003,19.3923,0.031133400000000002,0,0,0,0,0,325.749,1598992,0,1598991
50000,0,False,BAMBOO,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.75,True,10000000,16,True,YCSB,False,0,1529315,16,37774,0,0,0,0,149109,153.023,107312.0,114.25399999999999,10.1508,5.56195,0,0,1.55159,9.8087,117.734,0,0,0,0,0,0.0715932,1026328,0,428523
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.75,True,10000000,16,True,YCSB,False,0,1928219,15,40220,0,0,0,0,124701,195.274,128321.0,132.285,13.390999999999998,7.5886,0,0,1.41392,12.4082,148.382,0,0,0,0,0,0.08742029999999999,1566114,0,611283
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,True,YCSB,False,0,1,1,288987,0,0,0,0,288987,462.381,55365.6,7.397e-05,1.97932,0.0,0,0,3.83671,17.7273,0.0323924,0,0,0,0,189835068,431.957,1600000,0,1599999
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,True,YCSB,False,0,0,0,316506,0,0,0,0,316506,506.41,50551.9,0.0,2.17331,0.014078700000000001,0,0,4.75173,19.7343,0.0315123,0,0,0,0,0,473.41,1600000,0,1599999
50000,0,False,BAMBOO,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,1.0,True,10000000,16,True,YCSB,False,0,2753262,16,31763,0,0,0,0,181880,268.475,87979.8,221.583,21.8269,14.1008,0,0,2.03932,12.7264,212.167,0,0,0,0,0,0.10622000000000001,1476272,0,736175
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,1.0,True,10000000,16,True,YCSB,False,0,3276365,16,34818,0,0,0,0,222480,333.455,71924.4,281.262,37.6434,27.4922,0,0,3.08082,15.8891,252.65200000000002,0,0,0,0,0,0.17443499999999998,1498970,0,845842
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.0,True,10000000,16,True,YCSB,False,0,193061,1,23955,0,0,0,0,27696,43.0565,577710.0,5.81508,1.79055,0.0,0,0,1.83702,13.9448,14.87,0,0,0,0,152877532,1.99595,1554636,0,641321
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.0,True,10000000,16,True,YCSB,False,0,0,0,29052,0,0,0,0,29052,45.3568,550728.0,0.0,3.08597,0.0177913,0,0,2.5702599999999998,17.8818,0.0325234,0,0,0,0,0,16.8744,1561203,0,1514696
50000,0,False,BAMBOO,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.0,True,10000000,16,True,YCSB,False,0,324673,8,28073,0,0,0,0,36514,56.5995,438205.0,13.0815,3.4200699999999995,0.48450299999999996,0,0,1.87503,15.4593,25.0651,0,0,0,0,0,0.913773,1550137,0,485390
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.0,True,10000000,16,True,YCSB,False,0,3164,10,44862,0,0,0,0,44958,70.5064,355888.0,0.149824,29.1263,23.3239,0,0,3.28663,49.7329,0.290519,0,0,0,0,0,3.7200900000000003,1568273,0,1402726
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.25,True,10000000,16,True,YCSB,False,0,1671,1,67021,0,0,0,0,67108,107.244,238419.0,0.1402,2.64778,0.0,0,0,3.57376,19.9988,0.179952,0,0,0,0,195012692,73.7128,1598066,0,1598060
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.25,True,10000000,16,True,YCSB,False,0,0,0,66143,0,0,0,0,66143,104.415,241899.0,0.0,2.93994,0.0171162,0,0,3.5229199999999996,20.1528,0.033210199999999995,0,0,0,0,0,72.1157,1578620,0,1578614
50000,0,False,BAMBOO,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.25,True,10000000,16,True,YCSB,False,0,717086,13,29533,0,0,0,0,59360,88.6131,269561.0,44.5228,4.34196,0.761717,0,0,1.8849099999999999,14.2967,55.2617,0,0,0,0,0,0.325438,1492915,0,454579
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.25,True,10000000,16,True,YCSB,False,0,422786,15,35935,0,0,0,0,52405,76.4659,305332.0,24.0284,10.3504,5.88852,0,0,1.81559,21.9897,32.6832,0,0,0,0,0,1.54724,1459217,0,1082385
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,True,YCSB,False,0,3,1,138985,0,0,0,0,138987,222.37099999999998,115119.0,0.0025083,2.1259799999999998,0.0,0,0,3.96715,18.5531,0.0414129,0,0,0,0,186727234,190.895,1599939,0,1599938
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,True,YCSB,False,0,0,0,146682,0,0,0,0,146682,233.98,109079.0,0.0,2.5736,0.016305,0,0,3.97935,20.3078,0.0316728,0,0,0,0,0,200.88400000000001,1595144,0,1595143
50000,0,False,BAMBOO,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.5,True,10000000,16,True,YCSB,False,0,1204093,16,32637,0,0,0,0,104058,125.01899999999999,153775.0,85.8039,6.44095,2.52152,0,0,1.5917299999999999,10.9945,92.8633,0,0,0,0,0,0.0883717,1201553,0,405948
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.5,True,10000000,16,True,YCSB,False,0,1282150,16,40212,0,0,0,0,98165,136.763,163007.0,80.7344,7.85416,3.23233,0,0,1.44022,11.8114,98.7718,0,0,0,0,0,0.15192999999999998,1393332,0,593899
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,True,YCSB,False,0,2,1,226341,0,0,0,0,226342,362.147,70689.4,0.000251786,1.97252,0.0,0,0,4.44878,18.7068,0.0398338,0,0,0,0,198098518,329.69,1600000,0,1599999
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,True,YCSB,False,0,0,0,226234,0,0,0,0,226234,361.767,70723.2,0.0,2.28384,0.0163863,0,0,3.8098199999999998,19.83,0.031209699999999996,0,0,0,0,0,329.329,1599083,0,1599082
50000,0,False,BAMBOO,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.75,True,10000000,16,True,YCSB,False,0,1634216,16,38071,0,0,0,0,152298,162.781,105067.0,122.085,10.9626,6.1842,0,0,1.70702,10.0374,125.962,0,0,0,0,0,0.08859349999999999,1068931,0,437941
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.75,True,10000000,16,True,YCSB,False,0,1779846,15,43306,0,0,0,0,135013,179.725,118521.0,122.07,11.8631,6.22317,0,0,1.5931799999999998,11.1702,137.209,0,0,0,0,0,0.130832,1331324,0,598473
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,True,YCSB,False,0,0,0,292582,0,0,0,0,292582,468.13199999999995,54685.4,0.0,2.00128,0.0,0,0,3.76632,18.1139,0.031272,0,0,0,0,199213567,437.231,1600000,0,1599999
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,True,YCSB,False,0,0,0,301485,0,0,0,0,301485,482.37699999999995,53070.5,0.0,2.1907900000000002,0.0142213,0,0,4.02612,19.1247,0.0310818,0,0,0,0,0,450.751,1600000,0,1599999
50000,0,False,BAMBOO,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,1.0,True,10000000,16,True,YCSB,False,0,2833060,16,33368,0,0,0,0,209313,289.142,76449.6,243.042,33.8384,25.070999999999998,0,0,2.70853,13.6859,218.44299999999998,0,0,0,0,0,0.115803,1381550,0,781729
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,1.0,True,10000000,16,True,YCSB,False,0,3084855,16,33558,0,0,0,0,200921,306.184,79642.9,255.03799999999998,28.3631,19.6138,0,0,2.56347,14.344000000000001,238.18200000000002,0,0,0,0,0,0.102799,1524085,0,765280
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.0,True,10000000,16,True,YCSB,False,0,127521,1,26993,0,0,0,0,29669,45.3494,539287.0,4.08876,2.22245,0.0,0,0,1.97383,14.6865,9.87693,0,0,0,0,162978985,8.863710000000001,1528521,0,1060536
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.0,True,10000000,16,True,YCSB,False,0,0,0,22955,0,0,0,0,22955,36.1642,696989.0,0.0,2.5543400000000003,0.017184599999999998,0,0,2.3679200000000002,17.9233,0.0330691,0,0,0,0,0,7.789960000000001,1575379,0,1405899
50000,0,False,BAMBOO,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.0,True,10000000,16,True,YCSB,False,0,302798,15,28705,0,0,0,0,37171,56.6506,430470.0,12.8996,2.8075900000000003,0.146646,0,0,2.85688,16.3248,23.3815,0,0,0,0,0,0.41289499999999996,1524150,0,324185
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.0,True,10000000,16,True,YCSB,False,0,2877,10,44338,0,0,0,0,44424,69.7336,360160.0,0.135377,29.5972,23.8731,0,0,3.4104400000000004,49.5183,0.26221500000000003,0,0,0,0,0,3.48265,1569704,0,1423600
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.25,True,10000000,16,True,YCSB,False,0,2095,1,64664,0,0,0,0,64769,103.554,247029.0,0.167579,2.6000900000000002,0.0,0,0,3.5169599999999996,18.8765,0.207959,0,0,0,0,207713256,71.8517,1598807,0,1598785
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.25,True,10000000,16,True,YCSB,False,0,0,0,65734,0,0,0,0,65734,103.83200000000001,243405.0,0.0,2.9133400000000003,0.017461400000000002,0,0,3.3902,20.0235,0.0332652,0,0,0,0,0,71.7185,1579575,0,1579574
50000,0,False,BAMBOO,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.25,True,10000000,16,True,YCSB,False,0,692420,15,28162,0,0,0,0,56262,84.7354,284407.0,42.3161,4.05462,0.619687,0,0,1.65983,13.5681,53.3721,0,0,0,0,0,0.330648,1506206,0,461803
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.25,True,10000000,16,True,YCSB,False,0,376707,15,34142,0,0,0,0,48115,70.4102,332552.0,20.4447,10.452,6.2150099999999995,0,0,1.6752099999999999,21.124000000000002,29.1162,0,0,0,0,0,1.83958,1463440,0,1185404
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,True,YCSB,False,0,4,1,142148,0,0,0,0,142150,227.428,112556.0,0.00389942,2.0809900000000003,0.0,0,0,4.37234,18.9561,0.04106,0,0,0,0,175752127,195.138,1599909,0,1599908
50000,0,True,BAMBOO,True,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,True,YCSB,False,0,0,0,149823,0,0,0,0,149823,238.262,106792.0,0.0,2.55959,0.016854,0,0,3.8022199999999997,20.6444,0.0322677,0,0,0,0,0,204.245,1590288,0,1590287
